BikeID,Duration,Start date,End date,Start station number,,End station number,End station,Bike number,Member type
529458,329,01/01/2018 16:28,01/01/2018 16:33,31119,14th & Belmont St NW,31109,7th & T St NW,W22441,Member
529459,573,01/01/2018 16:29,01/01/2018 16:39,31286,11th & O St NW,31603,1st & M St NE,W23213,Member
529460,833,01/01/2018 16:30,01/01/2018 16:44,31624,North Capitol St & F St NW,31263,10th & K St NW,W21894,Member
529461,1377,01/01/2018 16:30,01/01/2018 16:53,31124,14th & Irving St NW,31247,Jefferson Dr & 14th St SW,W23057,Member
529462,123,01/01/2018 16:30,01/01/2018 16:32,31049,Utah St & 11th St N,31034,N Randolph St & Fairfax Dr,W01451,Member
529463,837,01/01/2018 16:31,01/01/2018 16:45,31300,Van Ness Metro / UDC,31302,Wisconsin Ave & Newark St NW,W01266,Member
529464,419,01/01/2018 16:31,01/01/2018 16:38,31119,14th & Belmont St NW,31200,Massachusetts Ave & Dupont Circle NW,W21168,Member
529465,5194,01/01/2018 16:31,01/01/2018 17:58,31623,Columbus Circle / Union Station,31630,15th & East Capitol St NE,W20006,Casual
529466,380,01/01/2018 16:33,01/01/2018 16:39,31119,14th & Belmont St NW,31241,Thomas Circle,W01459,Member
529467,1586,01/01/2018 16:34,01/01/2018 17:00,31603,1st & M St NE,31229,New Hampshire Ave & T St NW,W21557,Member
529468,336,01/01/2018 16:34,01/01/2018 16:40,31265,5th St & Massachusetts Ave NW,31281,8th & O St NW,W23386,Member
529469,252,01/01/2018 16:34,01/01/2018 16:39,31623,Columbus Circle / Union Station,31615,6th & H St NE,W20268,Member
529470,231,01/01/2018 16:35,01/01/2018 16:39,31089,Court House Metro / 15th & N Uhle St,31029,N Veitch  & 20th St N,W00443,Member
529471,932,01/01/2018 16:36,01/01/2018 16:52,31087,Monroe Ave & Leslie Ave,31907,Franklin & S Washington St,W21689,Member
529472,1036,01/01/2018 16:38,01/01/2018 16:55,31100,19th St & Pennsylvania Ave NW,31279,19th & G St NW,W21703,Member
529473,238,01/01/2018 16:38,01/01/2018 16:42,31125,15th & W St NW,31123,14th & Girard St NW,W22648,Member
529474,572,01/01/2018 16:38,01/01/2018 16:48,31203,14th & Rhode Island Ave NW,31257,22nd & I St NW / Foggy Bottom,W20862,Member
529475,574,01/01/2018 16:38,01/01/2018 16:48,31203,14th & Rhode Island Ave NW,31257,22nd & I St NW / Foggy Bottom,W22855,Member
529476,545,01/01/2018 16:38,01/01/2018 16:47,31111,10th & U St NW,31230,Metro Center / 12th & G St NW,W00273,Member
529477,180,01/01/2018 16:40,01/01/2018 16:43,31616,3rd & H St NE,31615,6th & H St NE,W21019,Member
529478,300,01/01/2018 16:40,01/01/2018 16:45,31602,Park Rd & Holmead Pl NW,31400,Georgia & New Hampshire Ave NW,W23276,Member
529479,568,01/01/2018 16:41,01/01/2018 16:50,31501,12th & Newton St NE,31522,2nd St & Seaton Pl NE,W01012,Member
529480,789,01/01/2018 16:42,01/01/2018 16:55,31265,5th St & Massachusetts Ave NW,31616,3rd & H St NE,W23100,Member
529481,6006,01/01/2018 16:43,01/01/2018 18:23,31515,Fort Totten Metro,31412,3rd St & Riggs Rd NE,W23047,Member
529482,105,01/01/2018 16:43,01/01/2018 16:45,31645,6th & K St NE,31615,6th & H St NE,W00198,Member
529483,1004,01/01/2018 16:44,01/01/2018 17:01,31506,1st & Rhode Island Ave NW,31638,1st & H St NW,W22737,Member
529484,277,01/01/2018 16:44,01/01/2018 16:49,31505,Eckington Pl & Q St NE,31627,3rd & M St NE,W20750,Member
529485,3209,01/01/2018 16:45,01/01/2018 17:38,31110,20th St & Florida Ave NW,31262,11th & F St NW,W00575,Member
529486,188,01/01/2018 16:47,01/01/2018 16:50,31615,6th & H St NE,31612,D St & Maryland Ave NE,W21019,Member
529487,564,01/01/2018 16:47,01/01/2018 16:57,31221,18th & M St NW,31114,18th St & Wyoming Ave NW,W21565,Member
529488,957,01/01/2018 16:48,01/01/2018 17:04,31010,S Glebe & Potomac Ave,31001,18th & Eads St.,W20297,Casual
529489,173,01/01/2018 16:48,01/01/2018 16:51,31636,New Jersey Ave & N St NW/Dunbar HS,31600,5th & K St NW,W20575,Member
529490,134,01/01/2018 16:48,01/01/2018 16:51,31030,Lee Hwy & N Adams St,31020,Wilson Blvd & Franklin Rd,W22118,Member
529491,219,01/01/2018 16:49,01/01/2018 16:52,31230,Metro Center / 12th & G St NW,31232,7th & F St NW / National Portrait Gallery,W23102,Member
529492,200,01/01/2018 16:49,01/01/2018 16:52,31266,11th & M St NW,31281,8th & O St NW,W22409,Member
529493,204,01/01/2018 16:49,01/01/2018 16:53,31101,14th & V St NW,31203,14th & Rhode Island Ave NW,W22368,Member
529494,598,01/01/2018 16:50,01/01/2018 17:00,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31600,5th & K St NW,W23372,Member
529495,387,01/01/2018 16:50,01/01/2018 16:57,31241,Thomas Circle,31101,14th & V St NW,W20138,Member
529496,79,01/01/2018 16:51,01/01/2018 16:52,31318,Connecticut Ave & Yuma St NW,31300,Van Ness Metro / UDC,W21406,Member
529497,496,01/01/2018 16:51,01/01/2018 16:59,31627,3rd & M St NE,31632,15th & F St NE,W01226,Member
529498,153,01/01/2018 16:53,01/01/2018 16:56,31200,Massachusetts Ave & Dupont Circle NW,31239,Rhode Island & Connecticut Ave NW,W22383,Member
529499,346,01/01/2018 16:54,01/01/2018 17:00,31008,12th & Army Navy Dr,31011,23rd & Crystal Dr,W01276,Member
529500,349,01/01/2018 16:54,01/01/2018 17:00,31008,12th & Army Navy Dr,31011,23rd & Crystal Dr,W00978,Member
529501,230,01/01/2018 16:54,01/01/2018 16:58,31505,Eckington Pl & Q St NE,31603,1st & M St NE,W21563,Member
529502,778,01/01/2018 16:55,01/01/2018 17:08,31312,Wisconsin Ave & O St NW,31113,Columbia Rd & Belmont St NW,W20725,Member
529503,1859,01/01/2018 16:55,01/01/2018 17:26,31129,15th St & Pennsylvania Ave NW/Pershing Park,31264,6th St & Indiana Ave NW,W00162,Casual
529504,338,01/01/2018 16:56,01/01/2018 17:02,31269,3rd St & Pennsylvania Ave SE,31616,3rd & H St NE,W00775,Member
529505,114,01/01/2018 16:56,01/01/2018 16:58,31265,5th St & Massachusetts Ave NW,31620,5th & F St NW,W22253,Member
529506,204,01/01/2018 16:56,01/01/2018 16:59,31124,14th & Irving St NW,31126,11th & Girard St NW,W22387,Member
529507,1828,01/01/2018 16:56,01/01/2018 17:27,31129,15th St & Pennsylvania Ave NW/Pershing Park,31264,6th St & Indiana Ave NW,W20792,Casual
529508,377,01/01/2018 16:57,01/01/2018 17:03,31281,8th & O St NW,31201,15th & P St NW,W23087,Member
529509,372,01/01/2018 16:57,01/01/2018 17:03,31229,New Hampshire Ave & T St NW,31213,17th & K St NW,W21785,Member
529510,463,01/01/2018 16:58,01/01/2018 17:06,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31634,3rd & Tingey St SE,W23331,Member
529511,436,01/01/2018 16:58,01/01/2018 17:05,31102,11th & Kenyon St NW,31104,Adams Mill & Columbia Rd NW,W22058,Member
529512,264,01/01/2018 16:59,01/01/2018 17:03,31615,6th & H St NE,31640,Maryland Ave & E St NE,W00198,Member
529513,349,01/01/2018 17:00,01/01/2018 17:05,31519,1st & O St NW,31624,North Capitol St & F St NW,W01083,Member
529514,450,01/01/2018 17:00,01/01/2018 17:07,31276,15th & L St NW,31214,17th & Corcoran St NW,W22561,Member
529515,202,01/01/2018 17:01,01/01/2018 17:04,31237,25th St & Pennsylvania Ave NW,31257,22nd & I St NW / Foggy Bottom,W01039,Member
529516,1041,01/01/2018 17:01,01/01/2018 17:18,31126,11th & Girard St NW,31312,Wisconsin Ave & O St NW,W22387,Member
529517,365,01/01/2018 17:01,01/01/2018 17:07,31128,23rd & M St NW,31225,C & O Canal & Wisconsin Ave NW,W20298,Member
529518,291,01/01/2018 17:01,01/01/2018 17:06,31111,10th & U St NW,31202,14th & R St NW,W01066,Member
529519,491,01/01/2018 17:01,01/01/2018 17:10,31101,14th & V St NW,31118,3rd & Elm St NW,W20138,Member
529520,641,01/01/2018 17:01,01/01/2018 17:12,31281,8th & O St NW,31509,New Jersey Ave & R St NW,W00727,Member
529521,405,01/01/2018 17:02,01/01/2018 17:09,31601,19th & East Capitol St SE,31607,14th & D St SE,W01277,Member
529522,588,01/01/2018 17:02,01/01/2018 17:12,31281,8th & O St NW,31509,New Jersey Ave & R St NW,W21534,Member
529523,251,01/01/2018 17:05,01/01/2018 17:09,31212,21st & M St NW,31267,17th St & Massachusetts Ave NW,W21087,Member
529524,363,01/01/2018 17:08,01/01/2018 17:14,31624,North Capitol St & F St NW,31600,5th & K St NW,W23193,Member
529525,448,01/01/2018 17:09,01/01/2018 17:16,31640,Maryland Ave & E St NE,31623,Columbus Circle / Union Station,W22581,Member
529526,393,01/01/2018 17:10,01/01/2018 17:16,31640,Maryland Ave & E St NE,31623,Columbus Circle / Union Station,W00198,Member
529527,377,01/01/2018 17:10,01/01/2018 17:16,31245,7th & R St NW / Shaw Library,31118,3rd & Elm St NW,W20822,Member
529528,265,01/01/2018 17:12,01/01/2018 17:17,31203,14th & Rhode Island Ave NW,31101,14th & V St NW,W00233,Member
529529,606,01/01/2018 17:13,01/01/2018 17:23,31231,14th & D St NW / Ronald Reagan Building,31258,Lincoln Memorial,W22069,Member
529530,393,01/01/2018 17:13,01/01/2018 17:20,31232,7th & F St NW / National Portrait Gallery,31223,Convention Center / 7th & M St NW,W00086,Member
529531,276,01/01/2018 17:15,01/01/2018 17:20,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W21782,Member
529532,1180,01/01/2018 17:17,01/01/2018 17:37,31219,10th St & Constitution Ave NW,31233,17th & K St NW / Farragut Square,W00821,Casual
529533,1172,01/01/2018 17:17,01/01/2018 17:37,31219,10th St & Constitution Ave NW,31233,17th & K St NW / Farragut Square,W00530,Casual
529534,714,01/01/2018 17:17,01/01/2018 17:29,31615,6th & H St NE,31625,3rd & G St SE,W20220,Member
529535,1525,01/01/2018 17:18,01/01/2018 17:43,31306,39th & Calvert St NW / Stoddert,31124,14th & Irving St NW,W22045,Member
529536,348,01/01/2018 17:18,01/01/2018 17:24,31125,15th & W St NW,31110,20th St & Florida Ave NW,W00196,Member
529537,275,01/01/2018 17:19,01/01/2018 17:23,31266,11th & M St NW,31281,8th & O St NW,W21794,Member
529538,252,01/01/2018 17:20,01/01/2018 17:24,31623,Columbus Circle / Union Station,31618,4th & East Capitol St NE,W22581,Member
529539,242,01/01/2018 17:20,01/01/2018 17:24,31612,D St & Maryland Ave NE,31616,3rd & H St NE,W00750,Member
529540,648,01/01/2018 17:21,01/01/2018 17:32,31616,3rd & H St NE,31265,5th St & Massachusetts Ave NW,W01454,Member
529541,607,01/01/2018 17:22,01/01/2018 17:32,31519,1st & O St NW,31623,Columbus Circle / Union Station,W01162,Member
529542,457,01/01/2018 17:22,01/01/2018 17:30,31200,Massachusetts Ave & Dupont Circle NW,31101,14th & V St NW,W20034,Member
529543,3275,01/01/2018 17:23,01/01/2018 18:18,31633,Independence Ave & L'Enfant Plaza SW/DOE,31089,Court House Metro / 15th & N Uhle St,W23250,Member
529544,3274,01/01/2018 17:23,01/01/2018 18:18,31633,Independence Ave & L'Enfant Plaza SW/DOE,31089,Court House Metro / 15th & N Uhle St,W21482,Casual
529545,739,01/01/2018 17:24,01/01/2018 17:36,31203,14th & Rhode Island Ave NW,31215,Georgetown Harbor / 30th St NW,W21468,Casual
529546,651,01/01/2018 17:24,01/01/2018 17:35,31321,15th St & Constitution Ave NW,31230,Metro Center / 12th & G St NW,W01361,Member
529547,441,01/01/2018 17:25,01/01/2018 17:32,31281,8th & O St NW,31201,15th & P St NW,W21794,Member
529548,633,01/01/2018 17:25,01/01/2018 17:35,31321,15th St & Constitution Ave NW,31230,Metro Center / 12th & G St NW,W23129,Member
529549,154,01/01/2018 17:25,01/01/2018 17:28,31234,20th & O St NW / Dupont South,31255,24th & N St NW,W00245,Member
529550,1788,01/01/2018 17:27,01/01/2018 17:57,31275,New Hampshire Ave & 24th St NW,31102,11th & Kenyon St NW,W22893,Member
529551,812,01/01/2018 17:29,01/01/2018 17:42,31627,3rd & M St NE,31627,3rd & M St NE,W21800,Member
529552,272,01/01/2018 17:30,01/01/2018 17:35,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W21361,Member
529553,377,01/01/2018 17:33,01/01/2018 17:39,31801,Anacostia Metro,31803,Good Hope Rd & 14th St SE,W20778,Member
529554,672,01/01/2018 17:33,01/01/2018 17:44,31275,New Hampshire Ave & 24th St NW,31251,12th & L St NW,W23343,Member
529555,328,01/01/2018 17:34,01/01/2018 17:39,31643,1st & D St SE,31623,Columbus Circle / Union Station,W21229,Member
529556,668,01/01/2018 17:34,01/01/2018 17:45,31278,18th & R St NW,31103,16th & Harvard St NW,W20320,Member
529557,441,01/01/2018 17:35,01/01/2018 17:42,31278,18th & R St NW,31113,Columbia Rd & Belmont St NW,W21422,Member
529558,265,01/01/2018 17:36,01/01/2018 17:41,31214,17th & Corcoran St NW,31110,20th St & Florida Ave NW,W22561,Member
529559,268,01/01/2018 17:37,01/01/2018 17:41,31600,5th & K St NW,31600,5th & K St NW,W23086,Member
529560,338,01/01/2018 17:37,01/01/2018 17:43,31509,New Jersey Ave & R St NW,31600,5th & K St NW,W21534,Member
529561,472,01/01/2018 17:37,01/01/2018 17:45,31103,16th & Harvard St NW,31201,15th & P St NW,W21322,Member
529562,522,01/01/2018 17:37,01/01/2018 17:46,31116,California St & Florida Ave NW,31636,New Jersey Ave & N St NW/Dunbar HS,W20451,Member
529563,431,01/01/2018 17:37,01/01/2018 17:44,31241,Thomas Circle,31229,New Hampshire Ave & T St NW,W22608,Member
529564,706,01/01/2018 17:38,01/01/2018 17:49,31034,N Randolph St & Fairfax Dr,31049,Utah St & 11th St N,W00747,Member
529565,287,01/01/2018 17:38,01/01/2018 17:43,31228,8th & H St NW,31600,5th & K St NW,W00472,Member
529566,680,01/01/2018 17:38,01/01/2018 17:50,31034,N Randolph St & Fairfax Dr,31049,Utah St & 11th St N,W20897,Member
529567,1061,01/01/2018 17:39,01/01/2018 17:57,31219,10th St & Constitution Ave NW,31241,Thomas Circle,W20566,Member
529568,137,01/01/2018 17:39,01/01/2018 17:42,31504,10th & Monroe St NE,31511,12th & Irving St NE,W01273,Member
529569,290,01/01/2018 17:40,01/01/2018 17:45,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W21557,Casual
529570,1139,01/01/2018 17:40,01/01/2018 17:59,31602,Park Rd & Holmead Pl NW,31246,M St & Pennsylvania Ave NW,W21939,Member
529571,290,01/01/2018 17:40,01/01/2018 17:45,31285,22nd & P ST NW,31257,22nd & I St NW / Foggy Bottom,W22760,Member
529572,490,01/01/2018 17:42,01/01/2018 17:50,31125,15th & W St NW,31280,11th & S St NW,W20733,Casual
529573,330,01/01/2018 17:43,01/01/2018 17:49,31611,13th & H St NE,31616,3rd & H St NE,W00606,Member
529574,233,01/01/2018 17:44,01/01/2018 17:48,31103,16th & Harvard St NW,31229,New Hampshire Ave & T St NW,W22941,Member
529575,466,01/01/2018 17:45,01/01/2018 17:53,31603,1st & M St NE,31600,5th & K St NW,W21460,Member
529576,684,01/01/2018 17:45,01/01/2018 17:57,31603,1st & M St NE,31228,8th & H St NW,W00187,Member
529577,370,01/01/2018 17:45,01/01/2018 17:52,32019,East West Hwy & Blair Mill Rd,32036,Fenton St & Ellsworth Dr,W22100,Member
529578,300,01/01/2018 17:46,01/01/2018 17:51,31616,3rd & H St NE,31631,8th & F St NE,W00750,Member
529579,418,01/01/2018 17:47,01/01/2018 17:54,31513,Rhode Island Ave & V St NE,31516,Rhode Island Ave Metro,W22018,Member
529580,357,01/01/2018 17:49,01/01/2018 17:55,31107,Lamont & Mt Pleasant NW,31296,Columbia & Ontario Rd NW,W20583,Member
529581,379,01/01/2018 17:49,01/01/2018 17:55,31615,6th & H St NE,31629,8th & East Capitol St NE,W20814,Member
529582,184,01/01/2018 17:50,01/01/2018 17:53,31607,14th & D St SE,31626,15th St & Massachusetts Ave SE,W01277,Member
529583,915,01/01/2018 17:51,01/01/2018 18:07,31102,11th & Kenyon St NW,31262,11th & F St NW,W20439,Member
529584,208,01/01/2018 17:51,01/01/2018 17:55,31266,11th & M St NW,31281,8th & O St NW,W21790,Member
529585,1250,01/01/2018 17:52,01/01/2018 18:13,31258,Lincoln Memorial,31066,Columbia Pike & S Orme St,W22069,Member
529586,1027,01/01/2018 17:52,01/01/2018 18:09,31506,1st & Rhode Island Ave NW,31230,Metro Center / 12th & G St NW,W00993,Member
529587,759,01/01/2018 17:53,01/01/2018 18:05,31318,Connecticut Ave & Yuma St NW,31315,McKinley St & Connecticut Ave NW,W00219,Member
529588,348,01/01/2018 17:53,01/01/2018 17:59,31201,15th & P St NW,31101,14th & V St NW,W22924,Member
529589,500,01/01/2018 17:53,01/01/2018 18:01,31257,22nd & I St NW / Foggy Bottom,31203,14th & Rhode Island Ave NW,W20862,Member
529590,305,01/01/2018 17:53,01/01/2018 17:58,31281,8th & O St NW,31266,11th & M St NW,W22952,Member
